id,created_datetime,index,document_type,year,full_name,office,position,position_type,position_category,corruptionAffected,relation_type,org_name,org_type,org_id,org_unit_name,org_unit_type,full_name_office_position,unique_guids
nacp_fe48bb7b-933e-4286-a4d8-d2be40be4539,2020-05-30 18:18:39,577.0,Щорічна,2019,Чернєв Єгор Володимирович,Верховна Рада України,"Заступник Голови Комітету з питань цифрової трансформації, Народний депутат України",,,Ні,16.0,Автомайдан,Громадське об’єднання,39455824,org,org,"чернєв єгор володимирович верховна рада україни заступник голови комітету з питань цифрової трансформації, народний депутат україни",1
nacp_28a8d49e-d6e5-4b41-80de-2f9ef7cff903,2020-05-30 19:05:07,499.0,Щорічна,2019,Іонушас Сергій Костянтинович,Верховна Рада України,"Народний депутат України, заступник голови Комітету Верховної Ради України з питань правоохоронної діяльності ",,,Ні,16.0,НАЦІОНАЛЬНА АСОЦІАЦІЯ АДВОКАТІВ УКРАЇНИ,Саморегулівне чи самоврядне професійне об’єднання,38488439,org,org,"іонушас сергій костянтинович верховна рада україни народний депутат україни, заступник голови комітету верховної ради україни з питань правоохоронної діяльності ",1
nacp_faedf2c5-5a58-42c5-ab36-278178f8d43b,2020-05-30 20:34:34,71.0,Щорічна,2019,Дмитрук Артем Геннадійович,Верховна Рада України,Народний депутат України,,,Ні,16.0,Громадська організація Я українець - мені не все одно,Громадське об’єднання,43194256,Правління Організації,Керівні органи,дмитрук артем геннадійович верховна рада україни народний депутат україни,1
nacp_faedf2c5-5a58-42c5-ab36-278178f8d43b,2020-05-30 20:34:34,71.0,Щорічна,2019,Дмитрук Артем Геннадійович,Верховна Рада України,Народний депутат України,,,Ні,16.0,Громадська організація Олексія Леонова Я Одесит - мені не все одно,Громадське об’єднання,42654646,Правління Організації,Керівні органи,дмитрук артем геннадійович верховна рада україни народний депутат україни,1
nacp_faedf2c5-5a58-42c5-ab36-278178f8d43b,2020-05-30 20:34:34,71.0,Щорічна,2019,Дмитрук Артем Геннадійович,Верховна Рада України,Народний депутат України,,,Ні,16.0,Благодійний фонд Я українець - мені не все одно,Благодійна організація,43297484,org,org,дмитрук артем геннадійович верховна рада україни народний депутат україни,1
nacp_650d65b4-1edf-4e8b-a9b2-32c3591f57b6,2020-05-30 20:53:18,421.0,Щорічна,2019,Синютка Олег Михайлович,Верховна Рада України,народний депутат України,,,Ні,16.0,Політична партія Європейська солідарність,Громадське об’єднання,21715714,Президія партії,Керівні органи,синютка олег михайлович верховна рада україни народний депутат україни,1
nacp_6ab8a775-41da-412f-856b-4254fa52f2a8,2020-05-30 21:25:11,444.0,Щорічна,2019,Микиша Дмитро Сергійович,Верховна Рада України,народний депутат,Посада державної служби,А,Ні,16.0,Агенція з розвитку та інвестицій,Громадське об’єднання,40917634,Правління,Керівні органи,микиша дмитро сергійович верховна рада україни народний депутат,1
nacp_37c3f884-f722-4cac-835d-4046c379d339,2020-05-30 21:30:02,57.0,Щорічна,2019,Деркач Андрій Леонідович,Верховна Рада України,Народний депутат України,,,Ні,16.0,"БЛАГОДІЙНА ОРГАНІЗАЦІЯ ""БЛАГОДІЙНИЙ ФОНД АНДРІЯ ДЕРКАЧА ""НАШЕ МАЙБУТНЄ""",Благодійна організація,21655248,org,org,деркач андрій леонідович верховна рада україни народний депутат україни,1
nacp_37c3f884-f722-4cac-835d-4046c379d339,2020-05-30 21:30:02,57.0,Щорічна,2019,Деркач Андрій Леонідович,Верховна Рада України,Народний депутат України,,,Ні,16.0,"БЛАГОДІЙНИЙ ФОНД ""СЕРЦЕ НА ДОЛОНІ""",Благодійна організація,37432793,org,org,деркач андрій леонідович верховна рада україни народний депутат україни,1
nacp_f4a649cc-f8c8-479e-b228-c37c08c6cab4,2020-05-30 22:21:53,156.0,Щорічна,2019,Іванчук Андрій Володимирович,Верховна Рада України,Народний депутат України,,,Ні,16.0,"Громадська організація ""Фронт Змін""",Громадське об’єднання,36335651,org,org,іванчук андрій володимирович верховна рада україни народний депутат україни,1
nacp_db2b14d6-cc19-4dd1-9621-7184043ebf62,2020-05-30 22:26:34,685.0,Щорічна,2019,Сокольвак Наталія Михайлівна,Верховна Рада України,помічник-консультант народного депутата України,,,Ні,16.0,За народовладдя,Громадське об’єднання,37146532,org,org,сокольвак наталія михайлівна верховна рада україни помічник-консультант народного депутата україни,1
nacp_db2b14d6-cc19-4dd1-9621-7184043ebf62,2020-05-30 22:26:34,685.0,Щорічна,2019,Сокольвак Наталія Михайлівна,Верховна Рада України,помічник-консультант народного депутата України,,,Ні,16.0,Всеукраїнське обєднання захисту прав сімї,Громадське об’єднання,39203380,org,org,сокольвак наталія михайлівна верховна рада україни помічник-консультант народного депутата україни,1
nacp_931b7714-d567-482e-aa47-28ec068a90b2,2020-05-31 00:15:44,128.0,Щорічна,2019,Мезенцева Марія Сергіївна,Верховна Рада України,народний депутат України ,,,Так,16.0,УКРАЇНСЬКА ЖІНОЧА ДЕМОКРАТИЧНА МЕРЕЖА,Громадське об’єднання,41573074,org,org,мезенцева марія сергіївна верховна рада україни народний депутат україни ,1
nacp_931b7714-d567-482e-aa47-28ec068a90b2,2020-05-31 00:15:44,128.0,Щорічна,2019,Мезенцева Марія Сергіївна,Верховна Рада України,народний депутат України ,,,Так,16.0,ЄВРОПЕЙСЬКА АСАМБЛЕЯ ЖІНОК-ДЕПУТАТІВ,Громадське об’єднання,40875810,org,org,мезенцева марія сергіївна верховна рада україни народний депутат україни ,1
nacp_c1813c04-0122-4733-93f2-af265fd634fa,2020-05-31 01:30:14,523.0,Щорічна,2019,Кондратюк Олена Костянтинівна,Верховна Рада України,"народний депутат України, заступниця Голови Верховної Ради України",,,Ні,16.0,"ГО ""Асоціація випускників ""Аспен-Україна""",Громадське об’єднання,37313251,org,org,"кондратюк олена костянтинівна верховна рада україни народний депутат україни, заступниця голови верховної ради україни",1
nacp_063be76c-40fb-4888-bfb0-02ddd0427fcd,2020-05-31 11:04:34,445.0,Щорічна,2019,Богдан Руслан Дмитрович,Верховна Рада України,народний депутат,Посада державної служби,А,Так,16.0,"ПОЛТАВСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ВСЕУКРАЇНСЬКОГО ОБ'ЄДНАННЯ ""БАТЬКІВЩИНА""",Громадське об’єднання,25784681,керівник,Керівні органи,богдан руслан дмитрович верховна рада україни народний депутат,1
nacp_648ee39a-a7b4-4ff1-8498-e01eab5481f0,2020-05-31 11:28:25,287.0,Щорічна,2019,Дубнов Артем Васильович,Верховна Рада України,Народний депутат України,,,Ні,16.0,International Team of Implantology study club,Громадське об’єднання,101991665,org,org,дубнов артем васильович верховна рада україни народний депутат україни,1
nacp_648ee39a-a7b4-4ff1-8498-e01eab5481f0,2020-05-31 11:28:25,287.0,Щорічна,2019,Дубнов Артем Васильович,Верховна Рада України,Народний депутат України,,,Ні,16.0,ВСЕУКРАЇНСЬКА ГРОМАДСЬКА ОРГАНІЗАЦІЯ АСОЦІАЦІЯ ІМПЛАНТОЛОГІВ УКРАЇНИ,Громадське об’єднання,34306388,Президент-елект,Керівні органи,дубнов артем васильович верховна рада україни народний депутат україни,1
nacp_68a8c4d4-a943-4ecf-9ef2-b273309a2462,2020-05-31 11:52:24,378.0,Щорічна,2019,Білоцерковець Дмитро Олександрович,Верховна Рада України,Народний депутат України,,,Ні,16.0,УКРАЇНСЬКА ФЕДЕРАЦІЯ ЛАЙФСЕЙВІНГУ,Громадське об’єднання,42928428,org,org,білоцерковець дмитро олександрович верховна рада україни народний депутат україни,1
nacp_8763e3c1-28a7-4f86-83df-55c194df2e34,2020-05-31 11:59:46,216.0,Щорічна,2019,Санченко Олександр Володимирович,Верховна Рада України,Народний депутат України,,,Ні,16.0,Громадська організація Біржа молодіжних проектів,Громадське об’єднання,39704780,Президент,Керівні органи,санченко олександр володимирович верховна рада україни народний депутат україни,1
nacp_8763e3c1-28a7-4f86-83df-55c194df2e34,2020-05-31 11:59:46,216.0,Щорічна,2019,Санченко Олександр Володимирович,Верховна Рада України,Народний депутат України,,,Ні,16.0,Громадська організація Всеукраїнська асоціація музичних подій,Громадське об’єднання,43040078,org,org,санченко олександр володимирович верховна рада україни народний депутат україни,1
nacp_b8eeec8f-414f-47a4-adc2-e9421936e94c,2020-05-31 14:23:08,707.0,Щорічна,2019,Кричфалушій Володимир Васильович,Управління справами Верховної Ради України,Помічник-консультант народного депутата,Посада в органах місцевого самоврядування,,Ні,16.0,"""ХУСТ-ЕКСТРІМ""",Громадське об’єднання,39145192,org,org,кричфалушій володимир васильович управління справами верховної ради україни помічник-консультант народного депутата,1
nacp_fab09b3c-bd78-4ce5-bf49-4abfa862d3e2,2020-05-31 14:47:07,221.0,Щорічна,2019,Костін Андрій Євгенович,Верховна Рада України,Народний депутат України,,,Ні,16.0,Недержавна некомерційна професійна організація Національна асоціація адвокатів України,Саморегулівне чи самоврядне професійне об’єднання,38488439,org,org,костін андрій євгенович верховна рада україни народний депутат україни,1
nacp_fab09b3c-bd78-4ce5-bf49-4abfa862d3e2,2020-05-31 14:47:07,221.0,Щорічна,2019,Костін Андрій Євгенович,Верховна Рада України,Народний депутат України,,,Ні,16.0,Громадська організація Одеський дипломатичний клуб,Громадське об’єднання,37760434,org,org,костін андрій євгенович верховна рада україни народний депутат україни,1
nacp_fab09b3c-bd78-4ce5-bf49-4abfa862d3e2,2020-05-31 14:47:07,221.0,Щорічна,2019,Костін Андрій Євгенович,Верховна Рада України,Народний депутат України,,,Ні,16.0,Всеукраїнська громадська організація Асоціація правників України,Громадське об’єднання,26334715,org,org,костін андрій євгенович верховна рада україни народний депутат україни,1
nacp_fab09b3c-bd78-4ce5-bf49-4abfa862d3e2,2020-05-31 14:47:07,221.0,Щорічна,2019,Костін Андрій Євгенович,Верховна Рада України,Народний депутат України,,,Ні,16.0,Всеукраїнська громадська організація Спілка адвокатів України,Громадське об’єднання,00065175,org,org,костін андрій євгенович верховна рада україни народний депутат україни,1
nacp_ff4ec8ae-4343-46f5-aefa-860c8c3d56df,2020-05-31 15:20:28,157.0,Щорічна,2019,Гурін Дмитро Олександрович,Верховна Рада України,Народний депутат України,,,Ні,16.0,"ГРОМАДСЬКА ОРГАНІЗАЦІЯ ""ДОКУМЕНТАЛЬНА РЕКОНСТРУКЦІЯ""",Громадське об’єднання,39466134,Голова,Керівні органи,гурін дмитро олександрович верховна рада україни народний депутат україни,1
nacp_a3d239ae-dac6-4d80-a33d-be9eafe4539d,2020-05-31 15:26:26,311.0,Щорічна,2019,Качура Олександр Анатолійович,Верховна Рада України,Народний депутат України,,,Ні,16.0,Всеукраїнська громадська організація Асоціація правників України,Громадське об’єднання,26334715,org,org,качура олександр анатолійович верховна рада україни народний депутат україни,1
nacp_a3d239ae-dac6-4d80-a33d-be9eafe4539d,2020-05-31 15:26:26,311.0,Щорічна,2019,Качура Олександр Анатолійович,Верховна Рада України,Народний депутат України,,,Ні,16.0,Національна асоціація адвокатів України,Саморегулівне чи самоврядне професійне об’єднання,38488439,org,org,качура олександр анатолійович верховна рада україни народний депутат україни,1
nacp_b366f7ba-cc0d-48ea-b483-1327a98c640a,2020-05-31 16:18:49,730.0,Щорічна,2019,Пак Уляна Ігорівна,Управління справами Апарату Верховної Ради України,Помічник-консультант народного депутата,,,Ні,16.0,Громадська організація Покоління Ігрик,Громадське об’єднання,41850471,org,org,пак уляна ігорівна управління справами апарату верховної ради україни помічник-консультант народного депутата,1
nacp_b366f7ba-cc0d-48ea-b483-1327a98c640a,2020-05-31 16:18:49,730.0,Щорічна,2019,Пак Уляна Ігорівна,Управління справами Апарату Верховної Ради України,Помічник-консультант народного депутата,,,Ні,16.0,Громадська організація Садок Дитяча Мрія,Громадське об’єднання,01450072,org,org,пак уляна ігорівна управління справами апарату верховної ради україни помічник-консультант народного депутата,1
nacp_4d0c0fef-7523-4718-92a6-ed23f104122c,2020-05-31 18:53:58,418.0,Щорічна,2019,Янченко Галина Ігорівна,Верховна Рада України,Народний депутат України,,,Ні,16.0,"ГО ""Секретаріат РГК""",Благодійна організація,41715152,org,org,янченко галина ігорівна верховна рада україни народний депутат україни,1
nacp_6f132c09-ac5c-418e-afc8-985ad9498e10,2020-05-31 21:12:35,673.0,Щорічна,2019,Потураєв Микита Русланович,Верховна Рада України,"Народний депутат України, заступник голови Комітету з питань гуманітарної та інформаційної політики",,,Так,16.0,КВАНТУМ ФЬЮЧЕР ЛАБ,Громадське об’єднання,40464004,org,org,"потураєв микита русланович верховна рада україни народний депутат україни, заступник голови комітету з питань гуманітарної та інформаційної політики",2
nacp_3a3d65fc-95e8-46bf-b089-0665ea8f913e,2020-05-31 21:24:13,104.0,Щорічна,2019,Бабенко Микола Вікторович,Верховна Рада України,Народний депутат України,,,Ні,16.0,Рада адвокатів в місті Києві,Саморегулівне чи самоврядне професійне об’єднання,38517528,org,org,бабенко микола вікторович верховна рада україни народний депутат україни,2
nacp_2ea802ff-c0e8-4f6d-b4f2-19a1f5947bc2,2020-05-31 23:19:31,483.0,Щорічна,2019,Касай Геннадій Олександрович,Верховна Рада України,народний депутат,,,Ні,16.0,Громадська організація Федерація гандболу Запорізької області,Громадське об’єднання,20516473,org,org,касай геннадій олександрович верховна рада україни народний депутат,4
nacp_064f390f-e95e-4482-909a-ec55a0548d87,2020-06-01 08:59:18,68.0,Щорічна,2019,Веніславський Федір Володимирович,Верховна Рада України ,Народний депутат України,,,Ні,16.0,Громадська спілка Харківська громадська люстраційна палата,Громадське об’єднання,39787818,org,org,веніславський федір володимирович верховна рада україни  народний депутат україни,2
nacp_064f390f-e95e-4482-909a-ec55a0548d87,2020-06-01 08:59:18,68.0,Щорічна,2019,Веніславський Федір Володимирович,Верховна Рада України ,Народний депутат України,,,Ні,16.0,Харківська громадська організація Громадянський Форум,Громадське об’єднання,33609577,org,org,веніславський федір володимирович верховна рада україни  народний депутат україни,2
nacp_9a49e23c-ffc2-4ea0-97c6-98e4ea70df0c,2020-06-02 01:45:57,621.0,Щорічна,2019,Карась Євген Васильович,Помічник народного депутата України на громадських засадах.,Громадська рада при Національному антикорупційному бюро України.,,,Ні,16.0,Київська спілка ветеранів війни з Росією,Громадське об’єднання,40679522,Правління,Керівні органи,карась євген васильович помічник народного депутата україни на громадських засадах. громадська рада при національному антикорупційному бюро україни.,1
nacp_9a49e23c-ffc2-4ea0-97c6-98e4ea70df0c,2020-06-02 01:45:57,621.0,Щорічна,2019,Карась Євген Васильович,Помічник народного депутата України на громадських засадах.,Громадська рада при Національному антикорупційному бюро України.,,,Ні,16.0,"Громадська організація ""Освітня асамблея""",Громадське об’єднання,40413316,Співзасновник,Керівні органи,карась євген васильович помічник народного депутата україни на громадських засадах. громадська рада при національному антикорупційному бюро україни.,1
nacp_9a49e23c-ffc2-4ea0-97c6-98e4ea70df0c,2020-06-02 01:45:57,621.0,Щорічна,2019,Карась Євген Васильович,Помічник народного депутата України на громадських засадах.,Громадська рада при Національному антикорупційному бюро України.,,,Ні,16.0,"Громадська організація ""СІЧ-С14""",Громадське об’єднання,39639214,Правління,Керівні органи,карась євген васильович помічник народного депутата україни на громадських засадах. громадська рада при національному антикорупційному бюро україни.,1
nacp_9a49e23c-ffc2-4ea0-97c6-98e4ea70df0c,2020-06-02 01:45:57,621.0,Щорічна,2019,Карась Євген Васильович,Помічник народного депутата України на громадських засадах.,Громадська рада при Національному антикорупційному бюро України.,,,Ні,16.0,Національний центр правозахисту,Громадське об’єднання,40874025,Правління,Керівні органи,карась євген васильович помічник народного депутата україни на громадських засадах. громадська рада при національному антикорупційному бюро україни.,1
nacp_6d4bf787-cc3e-44b5-a09c-9ec985a5f120,2020-06-02 09:42:46,85.0,Щорічна,2019,Шуфрич Нестор Іванович,Верховна Рада України,Народний депутат України,,,Ні,16.0,ВСЕУКРАЇНСЬКА ГРОМАДСЬКА ОРГАНІЗАЦІЯ ФЕДЕРАЦІЯ СТРІЛЬБИ З ЛУКА УКРАЇНИ,Громадське об’єднання,14325409,Кервіник,Керівні органи,шуфрич нестор іванович верховна рада україни народний депутат україни,2
nacp_46d49157-0c0c-4730-bc38-e8e93afb9535,2020-06-02 10:01:54,390.0,Щорічна,2019,Заблоцький Мар'ян Богданович,Верховна Рада України,Народний депутат України,,,Ні,16.0,Українська асоціація власників зброї,Громадське об’єднання,36845014,org,org,заблоцький мар'ян богданович верховна рада україни народний депутат україни,2
nacp_cda62cce-b5c0-459f-b500-21a21e5ef9c2,2020-06-02 18:35:03,249.0,Щорічна,2019,Лічман Ганна Василівна,ВЕРХОВНА РАДА УКРАЇНИ,народний депутат України,,,Ні,16.0,БЛАГОДІЙНА ОРГАНІЗАЦІЯ ВСЕУКРАЇНСЬКИЙ БЛАГОДІЙНИЙ ФОНД АТБ,Благодійна організація,41325294,Керівник,Керівні органи,лічман ганна василівна верховна рада україни народний депутат україни,2
nacp_cda62cce-b5c0-459f-b500-21a21e5ef9c2,2020-06-02 18:35:03,249.0,Щорічна,2019,Лічман Ганна Василівна,ВЕРХОВНА РАДА УКРАЇНИ,народний депутат України,,,Ні,16.0,ГРОМАДСЬКА ОРГАНІЗАЦІЯ АСОЦІАЦІЯ ПРОФЕСІОНАЛІВ КОРПОРАТИВНОЇ БЕЗПЕКИ УКРАЇНИ,Громадське об’єднання,39575549,org,org,лічман ганна василівна верховна рада україни народний депутат україни,2
nacp_80560012-7b5b-4599-9305-cce482a88345,2020-06-02 23:23:31,209.0,Щорічна,2019,Жупанин Андрій Вікторович,Верховна Рада Україна,Народний депутат України,,,Ні,16.0,Національна асоціація адвокатів України,Саморегулівне чи самоврядне професійне об’єднання,38488439,org,org,жупанин андрій вікторович верховна рада україна народний депутат україни,2
nacp_80560012-7b5b-4599-9305-cce482a88345,2020-06-02 23:23:31,209.0,Щорічна,2019,Жупанин Андрій Вікторович,Верховна Рада Україна,Народний депутат України,,,Ні,16.0,Асоціація правників України,Громадське об’єднання,26334715,org,org,жупанин андрій вікторович верховна рада україна народний депутат україни,2
nacp_fb06fb32-019f-4286-a6fe-97b45a24a428,2020-06-03 00:19:58,66.0,Щорічна,2019,Стефанчук Микола Олексійович,Верховна Рада України,народний депутат України,,,Ні,16.0,ГРОМАДСЬКА ОРГАНІЗАЦІЯ ''ЄВРОПЕЙСЬКИЙ НАУКОВО-ДОСЛІДНИЙ ІНСТИТУТ ПРАВА'',Громадське об’єднання,01464408,org,org,стефанчук микола олексійович верховна рада україни народний депутат україни,2
nacp_fb06fb32-019f-4286-a6fe-97b45a24a428,2020-06-03 00:19:58,66.0,Щорічна,2019,Стефанчук Микола Олексійович,Верховна Рада України,народний депутат України,,,Ні,16.0,НЕДЕРЖАВНА НЕКОМЕРЦІЙНА ПРОФЕСІЙНА ОРГАНІЗАЦІЯ ''НАЦІОНАЛЬНА АСОЦІАЦІЯ АДВОКАТІВ УКРАЇНИ'',Саморегулівне чи самоврядне професійне об’єднання,38488439,org,org,стефанчук микола олексійович верховна рада україни народний депутат україни,2
nacp_fb06fb32-019f-4286-a6fe-97b45a24a428,2020-06-03 00:19:58,66.0,Щорічна,2019,Стефанчук Микола Олексійович,Верховна Рада України,народний депутат України,,,Ні,16.0,ГРОМАДСЬКА ОРГАНІЗАЦІЯ ''ВСЕУКРАЇНСЬКЕ ОБ'ЄДНАННЯ ''ЦЕНТР РОЗВИТКУ ЛЮДИНИ'',Громадське об’єднання,38714688,Заступник голови,Керівні органи,стефанчук микола олексійович верховна рада україни народний депутат україни,2
nacp_fb06fb32-019f-4286-a6fe-97b45a24a428,2020-06-03 00:19:58,66.0,Щорічна,2019,Стефанчук Микола Олексійович,Верховна Рада України,народний депутат України,,,Ні,16.0,ВСЕУКРАЇНСЬКА ГРОМАДСЬКА ОРГАНІЗАЦІЯ ''АСОЦІАЦІЯ ЦИВІЛІСТІВ УКРАЇНИ'',Громадське об’єднання,38005251,org,org,стефанчук микола олексійович верховна рада україни народний депутат україни,2
nacp_fb06fb32-019f-4286-a6fe-97b45a24a428,2020-06-03 00:19:58,66.0,Щорічна,2019,Стефанчук Микола Олексійович,Верховна Рада України,народний депутат України,,,Ні,16.0,"ГРОМАДСЬКА ОРГАНІЗАЦІЯ ''ЛІГА ПРОФЕСОРІВ ПРАВА, ДОКТОРІВ ЮРИДИЧНИХ НАУК ТА ДОКТОРІВ ФІЛОСОФІЇ У СФЕРІ ПРАВА''",Громадське об’єднання,40333592,org,org,стефанчук микола олексійович верховна рада україни народний депутат україни,2
nacp_0704d713-131e-4803-87fd-a1558562899c,2020-06-03 12:35:31,317.0,Щорічна,2019,Нальотов Дмитро Олександрович,Верховна Рада України,Народний депутат України,,,Ні,16.0,"ГО""СК Едванс""",Громадське об’єднання,38937080,org,org,нальотов дмитро олександрович верховна рада україни народний депутат україни,3
nacp_f139a86b-43f5-46d0-9868-81e8f705af4a,2020-06-03 14:42:28,251.0,Щорічна,2019,Чорний Віктор Іванович,Верховна Рада України,Народний депутат України,,,Ні,16.0,КОМІТЕТ ЗАХИСТУ ПРАВ СПОЖИВАЧІВ ДАРНИЦЬКОГО РАЙОНУ М. КИЄВА,Громадське об’єднання,25884595,Керівник,Керівні органи,чорний віктор іванович верховна рада україни народний депутат україни,2
nacp_f139a86b-43f5-46d0-9868-81e8f705af4a,2020-06-03 14:42:28,251.0,Щорічна,2019,Чорний Віктор Іванович,Верховна Рада України,Народний депутат України,,,Ні,16.0,Всеукраїнська громадська організація РУХ ГРОМАДЯНСЬКОЇ ДІЇ,Громадське об’єднання,36632368,Керівник,Керівні органи,чорний віктор іванович верховна рада україни народний депутат україни,2
nacp_9254f632-e7d6-4f55-b2af-647578d6cec0,2020-06-03 14:55:03,387.0,Щорічна,2019,Ніколаєнко Андрій Іванович,Верховна Рада України,Народний депутат України,,,Ні,16.0,Всеукраїнська спортивна громадська організація Федерація бейсболу та софтболу України,Громадське об’єднання,21602660,org,org,ніколаєнко андрій іванович верховна рада україни народний депутат україни,2
nacp_a6cefd0b-bbd9-48db-b90a-a60bf0c91038,2020-06-03 17:04:06,281.0,Щорічна,2019,Жмеренецький Олексій Сергійович,Верховна Рада України,народний депутат України,,,Ні,16.0,ГРОМАДСЬКА ОРГАНІЗАЦІЯ ФАУНДЕЙШН ФО ФЬЮЧЕР,Громадське об’єднання,42073846,org,org,жмеренецький олексій сергійович верховна рада україни народний депутат україни,2
nacp_a6cefd0b-bbd9-48db-b90a-a60bf0c91038,2020-06-03 17:04:06,281.0,Щорічна,2019,Жмеренецький Олексій Сергійович,Верховна Рада України,народний депутат України,,,Ні,16.0,ВСЕУКРАЇНСЬКА ГРОМАДСЬКА ОРГАНІЗАЦІЯ КОЛО,Громадське об’єднання,36483031,org,org,жмеренецький олексій сергійович верховна рада україни народний депутат україни,2
nacp_9c49c1dd-b086-4004-8154-8e44bb83fd4d,2020-06-04 12:58:55,702.0,Щорічна,2019,Сольський Микола Тарасович,Верховна Рада України,"Народний депутат України, Голова Комітету з питань аграрної та земельної політики",,,Ні,16.0,НЕДЕРЖАВНА НЕКОМЕРЦІЙНА ПРОФЕСІЙНА ОРГАНІЗАЦІЯ НАЦІОНАЛЬНА АСОЦІАЦІЯ АДВОКАТІВ УКРАЇНИ,Саморегулівне чи самоврядне професійне об’єднання,38488439,org,org,"сольський микола тарасович верховна рада україни народний депутат україни, голова комітету з питань аграрної та земельної політики",2
nacp_05791e39-5d20-4284-a2e2-ff883d2dde40,2020-06-04 15:38:31,455.0,Щорічна,2019,Кіссе Антон Іванович,Верховна Рада України,Народний депутат,,,Ні,16.0,Асоціація спортивної боротьби Одеської області,Громадське об’єднання,25977115,org,org,кіссе антон іванович верховна рада україни народний депутат,2
nacp_05791e39-5d20-4284-a2e2-ff883d2dde40,2020-06-04 15:38:31,455.0,Щорічна,2019,Кіссе Антон Іванович,Верховна Рада України,Народний депутат,,,Ні,16.0,Асоціація болгар України,Громадське об’єднання,20993003,"Президент, Рада, Виконком",Керівні органи,кіссе антон іванович верховна рада україни народний депутат,2
nacp_1b48b734-e81c-4353-b6a1-de1e46e83973,2020-06-04 17:00:29,322.0,Щорічна,2019,Драбовський Анатолій Григорович,Верховна Рада України,Народний депутат України,,,Ні,16.0,Асоціація випускників і друзів Вінницького кооперативного інституту,Громадське об’єднання,41053614,org,org,драбовський анатолій григорович верховна рада україни народний депутат україни,2
nacp_53fcacd5-768b-46f1-90a6-a1c8b699bf05,2020-06-04 17:51:10,87.0,Щорічна,2019,Васильковський Ігор Ігорович,Верховна Рада України ,Народний Депутат України,Посадова особа юридичної особи публічного права,,Так,16.0,БЛАГОДІЙНИЙ ФОНД СВІТ НАВКОЛО НАС,Благодійна організація,41326282,org,org,васильковський ігор ігорович верховна рада україни  народний депутат україни,2
nacp_53fcacd5-768b-46f1-90a6-a1c8b699bf05,2020-06-04 17:51:10,87.0,Щорічна,2019,Васильковський Ігор Ігорович,Верховна Рада України ,Народний Депутат України,Посадова особа юридичної особи публічного права,,Так,16.0,БЛАГОДІЙНИЙ ФОНД ІГОРЯ ВАСИЛЬКОВСЬКОГО,Благодійна організація,41774506,org,org,васильковський ігор ігорович верховна рада україни  народний депутат україни,2
nacp_65ae31ee-5b76-4567-8e35-991da7b00c1e,2020-06-05 13:04:31,425.0,Щорічна,2019,Льовочкін Сергій Володимирович,Верховна Рада України,народний депутат України,,,Ні,16.0,"БЛАГОДІЙНА ОРГАНІЗАЦІЯ ""ФОНД СЕРГІЯ ЛЬОВОЧКІНА ""НОВА УКРАЇНА"" ",Благодійна організація,39371179,org,org,льовочкін сергій володимирович верховна рада україни народний депутат україни,2
nacp_65ae31ee-5b76-4567-8e35-991da7b00c1e,2020-06-05 13:04:31,425.0,Щорічна,2019,Льовочкін Сергій Володимирович,Верховна Рада України,народний депутат України,,,Ні,16.0,"ГРОМАДСЬКА ОРГАНІЗАЦІЯ ""ІНСТИТУТ СТРАТЕГІЧНИХ ДОСЛІДЖЕНЬ ""НОВА УКРАЇНА""",Громадське об’єднання,39106525,org,org,льовочкін сергій володимирович верховна рада україни народний депутат україни,2
nacp_69fe08d9-da60-4541-ba80-cd96fde584f1,2020-06-05 13:10:19,321.0,Щорічна,2019,Тарасов Олег Сергійович,Верховна Рада України,народний депутат України,,,Ні,16.0,ГО «ЖИТТЯ БЕЗ КОРУПЦІЇ»,Громадське об’єднання,40237930,org,org,тарасов олег сергійович верховна рада україни народний депутат україни,3
nacp_1369bd1c-bbe1-47d5-9c97-5cedca4c4d92,2020-06-05 13:33:41,88.0,Щорічна,2019,Льовочкіна Юлія Володимирівна,Верховна Рада України,Народний депутат України,,,Ні,16.0,Фундація спільна мета,Благодійна організація,35977466,org,org,льовочкіна юлія володимирівна верховна рада україни народний депутат україни,2
nacp_1369bd1c-bbe1-47d5-9c97-5cedca4c4d92,2020-06-05 13:33:41,88.0,Щорічна,2019,Льовочкіна Юлія Володимирівна,Верховна Рада України,Народний депутат України,,,Ні,16.0,"ГО ""АЦ ""Нова соціальна та економічна політика"" ",Громадське об’єднання,39138410,Наглядова рада,Наглядові органи,льовочкіна юлія володимирівна верховна рада україни народний депутат україни,2
nacp_27fab572-0434-48c9-aafd-490f04d97b19,2020-06-05 15:04:41,427.0,Щорічна,2019,Бойко Юрій Анатолійович,Верховна Рада України,Народний депутат України,,,Ні,16.0,ГО ''МИР. РОЗВИТОК. СТАБІЛЬНІСТЬ.'',Громадське об’єднання,42036212,org,org,бойко юрій анатолійович верховна рада україни народний депутат україни,2
nacp_baa4ee9d-4898-406c-835e-1f76ec24e335,2020-06-05 17:52:21,254.0,Щорічна,2019,Плачкова Тетяна Михайлівна,Верховна Рада України,Народний депутат України,,,Ні,16.0,Національна асоціація адвокатів України,Саморегулівне чи самоврядне професійне об’єднання,38488439,org,org,плачкова тетяна михайлівна верховна рада україни народний депутат україни,3
