id,created_datetime,index,document_type,year,full_name,office,position,position_type,position_category,corruptionAffected,relation_type,person,persons,company_ua,company_id,company_name,description,emitent_citizen,paid,full_name_office_position,unique_guids
nacp_294babb4-0db7-4692-bd0f-ad9f2f031ba6,2020-05-28 21:46:21,386.0,Щорічна,2019,Медведчук Віктор Володимирович,Верховна Рада України,Народний депутат України,,,Ні,9.0,1583832378056,,0.0,HE135719,DORMOON TRADING LIMITED,,,,медведчук віктор володимирович верховна рада україни народний депутат україни,3
nacp_294babb4-0db7-4692-bd0f-ad9f2f031ba6,2020-05-28 21:46:21,386.0,Щорічна,2019,Медведчук Віктор Володимирович,Верховна Рада України,Народний депутат України,,,Ні,9.0,1583832378056,,0.0,HE138181,KERELIO COMMERCIAL LIMITED,,,,медведчук віктор володимирович верховна рада україни народний депутат україни,3
nacp_294babb4-0db7-4692-bd0f-ad9f2f031ba6,2020-05-28 21:46:21,386.0,Щорічна,2019,Медведчук Віктор Володимирович,Верховна Рада України,Народний депутат України,,,Ні,9.0,1583832378056,,0.0,HE136534,VARDCOM TRADING LIMITED,,,,медведчук віктор володимирович верховна рада україни народний депутат україни,3
nacp_294babb4-0db7-4692-bd0f-ad9f2f031ba6,2020-05-28 21:46:21,386.0,Щорічна,2019,Медведчук Віктор Володимирович,Верховна Рада України,Народний депутат України,,,Ні,9.0,1583832378056,,0.0,HE138799,MARGAROZA COMMERCIAL LIMITED,,,,медведчук віктор володимирович верховна рада україни народний депутат україни,3
nacp_294babb4-0db7-4692-bd0f-ad9f2f031ba6,2020-05-28 21:46:21,386.0,Щорічна,2019,Медведчук Віктор Володимирович,Верховна Рада України,Народний депутат України,,,Ні,9.0,1583832378056,,0.0,HE135951,SUNFOL COMMERCIAL LIMITED,,,,медведчук віктор володимирович верховна рада україни народний депутат україни,3
nacp_294babb4-0db7-4692-bd0f-ad9f2f031ba6,2020-05-28 21:46:21,386.0,Щорічна,2019,Медведчук Віктор Володимирович,Верховна Рада України,Народний депутат України,,,Ні,9.0,1583832378056,,0.0,HE140113,LEX PERFECTA LIMITED,,,,медведчук віктор володимирович верховна рада україни народний депутат україни,3
nacp_294babb4-0db7-4692-bd0f-ad9f2f031ba6,2020-05-28 21:46:21,386.0,Щорічна,2019,Медведчук Віктор Володимирович,Верховна Рада України,Народний депутат України,,,Ні,9.0,1583832378056,,0.0,HE308384,BREVISA HOLDINGS LTD,,,,медведчук віктор володимирович верховна рада україни народний депутат україни,3
nacp_294babb4-0db7-4692-bd0f-ad9f2f031ba6,2020-05-28 21:46:21,386.0,Щорічна,2019,Медведчук Віктор Володимирович,Верховна Рада України,Народний депутат України,,,Ні,9.0,1583832378056,,0.0,HE153278,CRASCODA HOLDINGS LIMITED,,,,медведчук віктор володимирович верховна рада україни народний депутат україни,3
nacp_294babb4-0db7-4692-bd0f-ad9f2f031ba6,2020-05-28 21:46:21,386.0,Щорічна,2019,Медведчук Віктор Володимирович,Верховна Рада України,Народний депутат України,,,Ні,9.0,1583832378056,,0.0,C24004,FOILS OVERSEAS LTD,,,,медведчук віктор володимирович верховна рада україни народний депутат україни,3
nacp_294babb4-0db7-4692-bd0f-ad9f2f031ba6,2020-05-28 21:46:21,386.0,Щорічна,2019,Медведчук Віктор Володимирович,Верховна Рада України,Народний депутат України,,,Ні,9.0,1583832378056,,0.0,HE266980,LERONZOR TRADING LTD,,,,медведчук віктор володимирович верховна рада україни народний депутат україни,3
nacp_294babb4-0db7-4692-bd0f-ad9f2f031ba6,2020-05-28 21:46:21,386.0,Щорічна,2019,Медведчук Віктор Володимирович,Верховна Рада України,Народний депутат України,,,Ні,9.0,1583832378056,,1.0,36520188,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ІНВЕСТИЦІЙНА КОМПАНІЯ «ГАРМОНІЯ»,,,,медведчук віктор володимирович верховна рада україни народний депутат україни,3
nacp_294babb4-0db7-4692-bd0f-ad9f2f031ba6,2020-05-28 21:46:21,386.0,Щорічна,2019,Медведчук Віктор Володимирович,Верховна Рада України,Народний депутат України,,,Ні,9.0,1583832378056,,0.0,HE292554,BERECYNTHIO INVESTMENTS LTD ,,,,медведчук віктор володимирович верховна рада україни народний депутат україни,3
nacp_294babb4-0db7-4692-bd0f-ad9f2f031ba6,2020-05-28 21:46:21,386.0,Щорічна,2019,Медведчук Віктор Володимирович,Верховна Рада України,Народний депутат України,,,Ні,7.0,,,0.0,1197746450648,"Joint stock company ""Investment proposals""",,,,медведчук віктор володимирович верховна рада україни народний депутат україни,3
nacp_294babb4-0db7-4692-bd0f-ad9f2f031ba6,2020-05-28 21:46:21,386.0,Щорічна,2019,Медведчук Віктор Володимирович,Верховна Рада України,Народний депутат України,,,Ні,7.0,,,0.0,1197746219120,"Joint stock company ""Renaissance""",,,,медведчук віктор володимирович верховна рада україни народний депутат україни,3
nacp_294babb4-0db7-4692-bd0f-ad9f2f031ba6,2020-05-28 21:46:21,386.0,Щорічна,2019,Медведчук Віктор Володимирович,Верховна Рада України,Народний депутат України,,,Ні,7.0,,,0.0,HE292471,Tumillon Investments LTD,,,,медведчук віктор володимирович верховна рада україни народний депутат україни,3
